order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2009-01-05,SZ000527,buy,open,131800,131800,0,5.057188987731934,666537.5085830688,199.96125257492065,0.0,filled
2,2009-01-05,SZ000602,buy,open,268800,268800,0,2.4796411991119385,666527.5543212891,199.9582662963867,0.0,filled
3,2009-01-05,SH600102,buy,open,115500,115500,0,5.771365165710449,666592.6766395569,199.97780299186704,0.0,filled
4,2009-01-05,SH600001,buy,open,204500,204500,0,3.25888991355896,666442.9873228073,199.93289619684217,0.0,filled
5,2009-01-05,SH600607,buy,open,56000,56000,0,11.90432357788086,666642.1203613281,199.99263610839841,0.0,filled
6,2009-01-05,SH600991,buy,open,174000,174000,0,3.830448865890503,666498.1026649475,199.94943079948425,0.0,filled
7,2009-01-05,SH600357,buy,open,146500,146500,0,4.548305988311768,666326.827287674,199.89804818630216,0.0,filled
8,2009-01-05,SH600631,buy,open,80200,80200,0,8.304889678955078,666052.1522521973,199.81564567565917,0.0,filled
9,2009-01-05,SZ000578,buy,open,28000,0,28000,,0.0,0.0,0.0,st_buy_blocked
10,2009-01-05,SZ000522,buy,open,137500,137500,0,4.846629619598389,666411.5726947784,199.9234718084335,0.0,filled
11,2009-01-05,SH600263,buy,open,97600,97600,0,6.828746318817139,666485.6407165527,199.94569221496582,0.0,filled
12,2009-01-05,SH600842,buy,open,91900,91900,0,7.249488353729248,666227.9797077179,199.86839391231536,0.0,filled
13,2009-01-05,SH600003,buy,open,277700,0,277700,,0.0,0.0,0.0,st_buy_blocked
14,2009-01-05,SZ000569,buy,open,106500,106500,0,6.255458831787109,666206.3655853271,199.86190967559813,0.0,filled
15,2009-01-06,SH600102,sell,open,4200,4200,0,6.103326320648193,25633.970546722412,7.690191164016723,25.633970546722413,filled
16,2009-01-06,SH600263,sell,open,2200,2200,0,7.122651100158691,15669.832420349121,5.0,15.669832420349122,filled
17,2009-01-06,SH600357,sell,open,1000,1000,0,4.671252250671387,4671.252250671387,5.0,4.671252250671387,filled
18,2009-01-06,SZ000522,sell,open,2600,2600,0,5.036541938781738,13095.00904083252,5.0,13.09500904083252,filled
19,2009-01-06,SZ000602,sell,open,15800,15800,0,2.6858105659484863,42435.806941986084,12.730742082595825,42.43580694198609,filled
20,2009-01-06,SZ000527,buy,open,3000,3000,0,5.039054870605469,15117.164611816406,5.0,0.0,filled
21,2009-01-06,SH600001,buy,open,100,100,0,3.3208389282226562,332.0838928222656,5.0,0.0,filled
22,2009-01-06,SH600607,buy,open,200,200,0,12.092748641967773,2418.5497283935547,5.0,0.0,filled
23,2009-01-06,SH600991,buy,open,600,600,0,3.8928356170654297,2335.701370239258,5.0,0.0,filled
24,2009-01-06,SH600631,buy,open,2700,2700,0,8.195918083190918,22128.97882461548,6.638693647384643,0.0,filled
25,2009-01-06,SZ000578,buy,open,30100,0,30100,,0.0,0.0,0.0,st_buy_blocked
26,2009-01-06,SH600842,buy,open,1000,1000,0,7.310981750488281,7310.981750488281,5.0,0.0,filled
27,2009-01-06,SH600003,buy,open,284100,0,284100,,0.0,0.0,0.0,st_buy_blocked
28,2009-01-06,SZ000569,buy,open,1600,1600,0,6.287883758544922,10060.614013671875,5.0,0.0,filled
29,2009-01-07,SH600001,sell,open,9600,9600,0,3.5797812938690186,34365.90042114258,10.309770126342773,34.36590042114258,filled
30,2009-01-07,SH600102,sell,open,400,400,0,6.295444965362549,2518.1779861450195,5.0,2.5181779861450195,filled
31,2009-01-07,SH600263,sell,open,1900,1900,0,7.465917587280273,14185.24341583252,5.0,14.18524341583252,filled
32,2009-01-07,SH600357,sell,open,7200,7200,0,5.048233509063721,36347.28126525879,10.904184379577636,36.34728126525879,filled
33,2009-01-07,SH600991,sell,open,7700,7700,0,4.184232711791992,32218.59188079834,9.6655775642395,32.21859188079834,filled
34,2009-01-07,SZ000522,sell,open,1500,1500,0,5.233142375946045,7849.713563919067,5.0,7.849713563919067,filled
35,2009-01-07,SZ000527,sell,open,100,100,0,5.183889865875244,518.3889865875244,5.0,0.5183889865875244,filled
36,2009-01-07,SH600840,buy,open,87000,0,87000,,0.0,0.0,0.0,up_limit
37,2009-01-07,SZ000602,buy,open,5000,5000,0,2.7060141563415527,13530.070781707764,5.0,0.0,filled
38,2009-01-07,SH600607,buy,open,1600,1600,0,12.072908401489258,19316.653442382812,5.7949960327148435,0.0,filled
39,2009-01-07,SH600631,buy,open,1400,1400,0,8.275118827819824,11585.166358947754,5.0,0.0,filled
40,2009-01-07,SZ000578,buy,open,32500,0,32500,,0.0,0.0,0.0,st_buy_blocked
41,2009-01-07,SH600842,buy,open,900,900,0,7.439334869384766,6695.401382446289,5.0,0.0,filled
42,2009-01-07,SH600003,buy,open,288100,0,288100,,0.0,0.0,0.0,st_buy_blocked
43,2009-01-07,SZ000569,buy,open,3100,3100,0,6.276865005493164,19458.28151702881,5.837484455108642,0.0,filled
44,2009-01-08,SH600357,sell,open,1000,1000,0,5.049240589141846,5049.240589141846,5.0,5.049240589141846,filled
45,2009-01-08,SH600631,sell,open,2600,2600,0,8.482008934020996,22053.22322845459,6.615966968536377,22.05322322845459,filled
46,2009-01-08,SH600842,sell,open,600,600,0,7.438559055328369,4463.1354331970215,5.0,4.463135433197022,filled
47,2009-01-08,SH600991,sell,open,1800,1800,0,4.1979265213012695,7556.267738342285,5.0,7.556267738342285,filled
48,2009-01-08,SZ000522,sell,open,1300,1300,0,5.244861602783203,6818.320083618164,5.0,6.818320083618164,filled
49,2009-01-08,SZ000569,sell,open,400,400,0,6.255852222442627,2502.340888977051,5.0,2.502340888977051,filled
50,2009-01-08,SH600840,buy,open,81000,81000,0,8.549421310424805,692503.1261444092,207.75093784332273,0.0,filled
51,2009-01-08,SZ000527,buy,open,2800,2800,0,5.03909969329834,14109.479141235352,5.0,0.0,filled
52,2009-01-08,SZ000602,buy,open,1900,1900,0,2.667351722717285,5067.968273162842,5.0,0.0,filled
53,2009-01-08,SH600102,buy,open,2800,2800,0,6.093295097351074,17061.226272583008,5.118367881774902,0.0,filled
54,2009-01-08,SH600001,buy,open,2500,2500,0,3.509060859680176,8772.65214920044,5.0,0.0,filled
55,2009-01-08,SH600607,buy,open,200,200,0,11.943958282470703,2388.7916564941406,5.0,0.0,filled
56,2009-01-08,SZ000578,buy,open,34000,0,34000,,0.0,0.0,0.0,st_buy_blocked
57,2009-01-08,SH600263,buy,open,2400,2400,0,7.223935127258301,17337.444305419922,5.201233291625976,0.0,filled
58,2009-01-08,SH600003,buy,open,282900,0,282900,,0.0,0.0,0.0,st_buy_blocked
59,2009-01-09,SH600842,sell,open,1200,1200,0,7.441081523895264,8929.297828674316,5.0,8.929297828674317,filled
60,2009-01-09,SH600991,sell,open,6700,6700,0,4.322913646697998,28963.521432876587,8.689056429862974,28.963521432876586,filled
61,2009-01-09,SZ000522,sell,open,7800,7800,0,5.510615348815918,42982.79972076416,12.894839916229246,42.98279972076416,filled
62,2009-01-09,SZ000569,sell,open,800,800,0,6.22587251663208,4980.698013305664,5.0,4.980698013305664,filled
63,2009-01-09,SH600840,buy,open,3000,3000,0,8.14944839477539,24448.345184326172,7.334503555297851,0.0,filled
64,2009-01-09,SZ000527,buy,open,900,900,0,4.948646545410156,4453.781890869141,5.0,0.0,filled
65,2009-01-09,SZ000602,buy,open,7500,7500,0,2.561281681060791,19209.612607955933,5.762883782386779,0.0,filled
66,2009-01-09,SH600102,buy,open,1800,1800,0,5.92875862121582,10671.765518188477,5.0,0.0,filled
67,2009-01-09,SH600001,buy,open,1600,1600,0,3.4395596981048584,5503.295516967773,5.0,0.0,filled
68,2009-01-09,SH600607,buy,open,1300,1300,0,11.537663459777832,14998.962497711182,5.0,0.0,filled
69,2009-01-09,SH600357,buy,open,2500,2500,0,4.900265216827393,12250.663042068481,5.0,0.0,filled
70,2009-01-09,SH600631,buy,open,900,900,0,8.284534454345703,7456.081008911133,5.0,0.0,filled
71,2009-01-09,SZ000578,buy,open,35300,0,35300,,0.0,0.0,0.0,st_buy_blocked
72,2009-01-09,SH600263,buy,open,400,400,0,7.113553524017334,2845.4214096069336,5.0,0.0,filled
73,2009-01-09,SH600003,buy,open,287400,0,287400,,0.0,0.0,0.0,st_buy_blocked
74,2009-01-12,SH600001,sell,open,800,800,0,3.519785165786743,2815.8281326293945,5.0,2.815828132629395,filled
75,2009-01-12,SH600102,sell,open,200,200,0,6.052666187286377,1210.5332374572754,5.0,1.2105332374572755,filled
76,2009-01-12,SH600263,sell,open,1600,1600,0,7.371484756469727,11794.375610351562,5.0,11.794375610351564,filled
77,2009-01-12,SH600357,sell,open,2900,2900,0,5.099964141845703,14789.896011352539,5.0,14.789896011352539,filled
78,2009-01-12,SH600607,sell,open,1200,1200,0,12.01345443725586,14416.145324707031,5.0,14.416145324707031,filled
79,2009-01-12,SH600991,sell,open,3100,3100,0,4.493771553039551,13930.691814422607,5.0,13.930691814422607,filled
80,2009-01-12,SZ000522,sell,open,3300,3300,0,5.769248008728027,19038.51842880249,5.711555528640747,19.03851842880249,filled
81,2009-01-12,SZ000602,sell,open,800,800,0,2.618555784225464,2094.844627380371,5.0,2.094844627380371,filled
82,2009-01-12,SH600840,buy,open,1500,1500,0,8.159713745117188,12239.570617675781,5.0,0.0,filled
83,2009-01-12,SZ000527,buy,open,400,400,0,5.027043342590332,2010.8173370361328,5.0,0.0,filled
84,2009-01-12,SH600631,buy,open,2100,2100,0,8.235820770263672,17295.22361755371,5.188567085266113,0.0,filled
85,2009-01-12,SZ000578,buy,open,37900,0,37900,,0.0,0.0,0.0,st_buy_blocked
86,2009-01-12,SH600842,buy,open,1600,1600,0,7.459604263305664,11935.366821289062,5.0,0.0,filled
87,2009-01-12,SH600003,buy,open,288100,0,288100,,0.0,0.0,0.0,st_buy_blocked
88,2009-01-12,SZ000569,buy,open,1700,1700,0,6.24933385848999,10623.867559432983,5.0,0.0,filled
89,2009-01-13,SH600001,sell,open,1200,1200,0,3.5884392261505127,4306.127071380615,5.0,4.306127071380615,filled
90,2009-01-13,SH600357,sell,open,400,400,0,5.180615425109863,2072.2461700439453,5.0,2.0722461700439454,filled
91,2009-01-13,SH600607,sell,open,400,400,0,12.241363525390625,4896.54541015625,5.0,4.89654541015625,filled
92,2009-01-13,SH600631,sell,open,1700,1700,0,8.520515441894531,14484.876251220703,5.0,14.484876251220703,filled
93,2009-01-13,SH600842,sell,open,5500,5500,0,8.029497146606445,44162.23430633545,13.248670291900634,44.16223430633545,filled
94,2009-01-13,SH600991,sell,open,1300,1300,0,4.593616485595703,5971.701431274414,5.0,5.971701431274414,filled
95,2009-01-13,SZ000602,sell,open,4700,4700,0,2.7002017498016357,12690.948224067688,5.0,12.690948224067688,filled
96,2009-01-13,SH600840,buy,open,2600,2600,0,8.029415130615234,20876.47933959961,6.262943801879882,0.0,filled
97,2009-01-13,SZ000527,buy,open,3100,3100,0,4.98472785949707,15452.656364440918,5.0,0.0,filled
98,2009-01-13,SH600102,buy,open,1100,1100,0,6.074748516082764,6682.22336769104,5.0,0.0,filled
99,2009-01-13,SZ000578,buy,open,39600,0,39600,,0.0,0.0,0.0,st_buy_blocked
100,2009-01-13,SZ000522,buy,open,900,900,0,5.798788070678711,5218.90926361084,5.0,0.0,filled
101,2009-01-13,SH600263,buy,open,2100,2100,0,7.3024001121521,15335.04023551941,5.0,0.0,filled
102,2009-01-13,SH600003,buy,open,293400,0,293400,,0.0,0.0,0.0,st_buy_blocked
103,2009-01-13,SZ000569,buy,open,1000,1000,0,6.276865005493164,6276.865005493164,5.0,0.0,filled
104,2009-01-14,SH600001,sell,open,3800,3800,0,3.6404690742492676,13833.782482147217,5.0,13.833782482147218,filled
105,2009-01-14,SH600102,sell,open,4200,4200,0,6.268629550933838,26328.24411392212,7.8984732341766355,26.32824411392212,filled
106,2009-01-14,SH600357,sell,open,2700,2700,0,5.2589430809021,14199.146318435669,5.0,14.19914631843567,filled
107,2009-01-14,SH600631,sell,open,700,700,0,8.550578117370605,5985.404682159424,5.0,5.985404682159424,filled
108,2009-01-14,SH600842,sell,open,7300,7300,0,8.708683013916016,63573.386001586914,19.072015800476073,63.57338600158692,filled
109,2009-01-14,SZ000569,sell,open,300,300,0,6.256875038146973,1877.0625114440918,5.0,1.8770625114440918,filled
110,2009-01-14,SH600840,buy,open,4500,4500,0,7.600033760070801,34200.1519203186,10.26004557609558,0.0,filled
