trade_date,h4-v0.9-q0.9,h4-v0.9-q1.0,h4-v0.9-q1.1,h4-v1.0-q0.9,h4-v1.0-q1.0,h4-v1.0-q1.1,h4-v1.1-q0.9,h4-v1.1-q1.0,h4-v1.1-q1.1,h5-v0.9-q0.9,h5-v0.9-q1.0,h5-v0.9-q1.1,h5-v1.0-q0.9,h5-v1.0-q1.0,h5-v1.0-q1.1,h5-v1.1-q0.9,h5-v1.1-q1.0,h5-v1.1-q1.1,h6-v0.9-q0.9,h6-v0.9-q1.0,h6-v0.9-q1.1,h6-v1.0-q0.9,h6-v1.0-q1.0,h6-v1.0-q1.1,h6-v1.1-q0.9,h6-v1.1-q1.0,h6-v1.1-q1.1
2018-09-21,0.014134402507569144,0.014136626045661016,0.014211022810440843,0.014141958824510414,0.01413296898321148,0.0142102282801706,0.023240875826505247,0.023238215239560045,0.023806377065686446,0.011251280413329345,0.011249555964691904,0.011413626891115136,0.011250444726192299,0.011248062315730945,0.01141312426520047,0.02237397063292712,0.022375590663310962,0.022154752640640485,0.009347566709155375,0.009342290732306635,0.009535796610485203,0.00934649532341747,0.009346537200769944,0.009528893671338023,0.018560640857355537,0.018557660667854803,0.018484443799544614
2018-09-25,-0.00016207110112842482,-0.00016334686807262244,-0.0006073129160240054,-0.000161685671239864,-0.00016123767263265254,-0.0006068234394406291,-0.006609248744246843,-0.0066168940832784795,-0.004090988432892906,-0.00013016938258025856,-0.00012969924165451285,-0.0004888628062003075,-0.0001287216698888649,-0.00013072127757851604,-0.0004890877657582893,-0.005259514217408445,-0.005262536358140668,-0.005434068833205075,-0.00010633969504858509,-0.00010681265542722418,-0.0004067928309209323,-0.0001041396473244749,-0.00010761777488066393,-0.000410750155059425,-0.004376707449156414,-0.004375538828019332,-0.004551735221937747
2018-09-26,0.010143562899858294,0.010149880863425276,0.011743480710546983,0.010147353272020654,0.01013984486208619,0.011740997537896591,0.015341799967621528,0.015353048998746788,0.0030684793747628447,0.008098810472321416,0.008098993524110476,0.009459142335656034,0.008096147390418418,0.008099509757705015,0.009457688215728233,0.011119658208071037,0.011115801257193914,0.012336527790251406,0.00673472548973697,0.006728288664049398,0.007905730662722599,0.006728400071306373,0.00674197475142746,0.007915323259483964,0.009245631153517397,0.009240865004072285,0.010348057753304163
2018-09-27,-0.0030126744406118178,-0.0030148944596966043,-0.003551147837033808,-0.0030137496836166733,-0.0030115132158501368,-0.0035502401645074455,-0.0017365808674251193,-0.0017355607760105585,0.004132350397588969,-0.0024098751585848177,-0.002411128037915544,-0.0028681773298216973,-0.0024101143854941,-0.0024105759459017717,-0.0028669767433731064,0.0005226971625991172,0.0005235135168850658,-1.9794396595718133e-05,-0.002006666044199079,-0.0020029139960507925,-0.0023993193356676157,-0.0020053237028980764,-0.002010508975688996,-0.002402991181924552,0.0004355652008161126,0.00043743015570840704,-3.0427977132041484e-05
2018-09-28,0.004888307435952921,0.00488900550209781,0.004900023423466182,0.004890878619352446,0.004887842891455829,0.004899779295573614,0.0033216606444426144,0.0033207931501426646,0.003888826756558883,0.0039077392646706954,0.0039070524236453075,0.003951995120723861,0.003907388186617622,0.003906586479921703,0.003951887718476765,0.004124806459312014,0.004120137013931435,0.004160122877598038,0.0032557155150130246,0.003254056336540856,0.0033113699558384724,0.003255336940776843,0.0032551920752712515,0.0033088611131946166,0.0034379419712688986,0.0034376207326198838,0.0034897536271289997
2018-10-08,-0.013406897128905304,-0.013407124557709649,-0.012934816427958351,-0.016489943461936774,-0.01648023838726087,-0.01587488171957041,-0.029042609648741946,-0.029033212096482686,-0.035678097543925924,-0.010727885601044318,-0.010724574287854671,-0.010440274753178436,-0.013186667904951821,-0.013181811254072917,-0.012814733470439488,-0.029594735422838303,-0.029605918971968403,-0.028676609400117403,-0.00894555195812674,-0.008943360766566988,-0.00875810421627965,-0.010997531386231607,-0.010991388255321866,-0.010734389748445539,-0.024688652956652457,-0.024687078849214283,-0.024039285390157206
2018-10-09,0.0030054392164355903,0.0030056890724619034,0.0029862797598629864,0.003390027007384999,0.0033879183653897638,0.0033520451031319176,0.008754363913770602,0.008758525484415136,0.010403815293479335,0.0023986744781974156,0.0023974620310309724,0.0024038427652075534,0.0027015339274631955,0.00270125615086636,0.0026973298338339724,0.008929629388981564,0.00892327589005859,0.008704586101089928,0.0019960787566168925,0.0019962601356882104,0.002012957768725787,0.0022474085946702083,0.0022466114283086203,0.0022551664218108947,0.0074083585639268534,0.007406813490667741,0.007264198491033325
2018-10-10,-0.0029462499556629496,-0.0029494241232367324,-0.0038266853818831326,-0.0010933361532483588,-0.001091934759128721,-0.0020568289969922215,-0.0002218914562245322,-0.000231010274670429,0.007463249870749422,-0.0023532783912522115,-0.0023541604184842413,-0.0030851372951383738,-0.0008723988484627965,-0.0008754549257677935,-0.0016581133214578214,0.0017476229623754058,0.001754255181295905,0.0008925826221473088,-0.0019556848429764795,-0.0019524143689404472,-0.0025764324903408964,-0.0007196614714666261,-0.0007280153080170271,-0.0013900036545462235,0.0014565468646727808,0.0014585103583752979,0.0007284732835874941
2018-10-11,-0.03469002602654514,-0.03469941396510323,-0.036466467486155785,-0.05260880234402221,-0.05257518468212097,-0.05358446853502785,-0.059399743399422,-0.05939457594618347,-0.057738524546504744,-0.027687706291004366,-0.027678286578612155,-0.029355919281061738,-0.04195009791123261,-0.041944331085536635,-0.04313739078864498,-0.06108716681690696,-0.06107627413891181,-0.061590222933694205,-0.023033220897647366,-0.023027707986188695,-0.024561878906836254,-0.034899727078503306,-0.034905789288156575,-0.03607448255798418,-0.05078688266422515,-0.05078059732817086,-0.051522627971258395
2018-10-12,0.00932856540621585,0.009330988458294165,0.009765199961389692,0.009517994866238944,0.009511359671426911,0.009949388548141425,0.02565851172732536,0.02566987921066799,0.025537401154295036,0.007391909212590697,0.007389188147856052,0.007803323504852466,0.007504325794966293,0.007505183248496694,0.007921708169908115,0.024531511748292045,0.024530555830656553,0.024371594836681387,0.006120204594162848,0.006118928560477466,0.006497388034084617,0.0061957681680888665,0.006198150526559809,0.006577347201376149,0.020169258737714024,0.02016566404248521,0.020159265070212706
2018-10-15,-0.0007321317544110029,-0.0007298574590571816,-8.575330167848172e-06,-0.006983348857825478,-0.0069795486606462065,-0.005976537127693304,-0.020711055952825852,-0.020702491184954486,-0.028074800348116824,-0.0005809017953536388,-0.0005789610602616735,-4.467221069059946e-06,-0.005517518683202716,-0.005512429709662481,-0.00476679831592286,-0.020061924759377625,-0.02006006067105459,-0.01883982113064908,-0.000484404404079819,-0.0004871743909214965,-1.0106664324327497e-05,-0.004570066767363379,-0.0045614651924617,-0.003958639543925058,-0.016571014139978524,-0.01656771027683579,-0.01563261769305435
2018-10-16,-0.013536836450993905,-0.013540178397421276,-0.014119992918024793,-0.01546598495150342,-0.015455389181988077,-0.01597076520360108,-0.00965721867692626,-0.009661123078777423,-0.010727446215803238,-0.01074550154992493,-0.010741476339169553,-0.011305027784332733,-0.012200643386215515,-0.01220089864815932,-0.012726101530171063,-0.013823404220577706,-0.01382168135126105,-0.014292570643680835,-0.008907357466750199,-0.008905665481703462,-0.0094256137320613,-0.010077855780236566,-0.010080500016272476,-0.010571221868994951,-0.011374565541385495,-0.01137647847127532,-0.01184078554133583
2018-10-17,0.0068704827871901575,0.006872976731268965,0.007408887779361661,0.013843264911487907,0.013833852798110113,0.014087918385740528,0.023185684000445628,0.02318157465063564,0.020795334942149246,0.005438490754493319,0.005436973365883446,0.005915715177858161,0.010886087597534955,0.010883558924669856,0.01119010024200029,0.02059880559982763,0.020596497856676388,0.0205649471101641,0.00449892538357477,0.004497164871042791,0.004920891878865019,0.008974388328268912,0.008976444655751425,0.009273609063543242,0.016910220253741892,0.016905435512887035,0.016992407736097226
2018-10-18,-0.013658465514100104,-0.013661859884355754,-0.014250729153119424,-0.015524582161167588,-0.01551392085165404,-0.01603900949000192,-0.027597957118908667,-0.027608776253517986,-0.02834017497496799,-0.010826857417345459,-0.010822781001464499,-0.01139411319481387,-0.012242095647124973,-0.012242394724894856,-0.012774991051998086,-0.028226894366595312,-0.02822066357841324,-0.02820331709219681,-0.008966518877383978,-0.008964804492403222,-0.009491225761060318,-0.010109508074371276,-0.010112197461425887,-0.010608837708259822,-0.023250830924771537,-0.023247681063329195,-0.02337702225263394
2018-10-19,0.008667258431701574,0.008670115313774929,0.009255540547523422,0.015249529402272088,0.015239097633585219,0.015560257560449653,0.021803612601125844,0.021799061765714223,0.019980059943546014,0.006850831948745251,0.00684869464060367,0.007379501136403066,0.011986717437624694,0.01198450899965997,0.012353759611947401,0.020487519634381446,0.020491031018017747,0.020563292446496684,0.005662259918419288,0.005660388740502675,0.006133533784387968,0.009878838371714549,0.009881113619057302,0.010235236154853222,0.016794883649828396,0.016791857438602786,0.016965799355036504
2018-10-22,0.026789767948225185,0.026799639894762528,0.02893491721480057,0.03786001155193608,0.037833777788799594,0.039539606056700594,0.05072066156095545,0.05072715062855293,0.041910054834597865,0.021213706863698834,0.021207915909813746,0.023114019174390155,0.02985465113889907,0.029853559078919067,0.03149166843340079,0.04845567772078696,0.048448044653494726,0.04943674350094551,0.0175527175042407,0.01754565263534702,0.01923237621235363,0.024649911829989213,0.02466245399234701,0.026149319378576452,0.039858912375248856,0.03985104183432697,0.04094625181029099
2018-10-23,-0.007333015970690915,-0.007334573671794575,-0.007574246557161213,-0.010408970413319896,-0.010402269245826212,-0.010508446242342151,-0.019871478877058757,-0.01987128017979234,-0.02100387628712641,-0.005838263849309633,-0.005835947312616496,-0.006083930007788618,-0.008271440940492258,-0.008270289613815152,-0.008434035234536008,-0.019452259708505393,-0.019459783232786187,-0.019218733879529437,-0.004849337560285827,-0.004848677275664071,-0.00508420847968738,-0.006866342984759521,-0.006866540796675702,-0.007038773910913565,-0.01613546613650574,-0.016133876811206704,-0.016032873881909215
2018-10-24,0.005543914734407629,0.005545941827742373,0.005985639147355393,0.005593929137375664,0.005589993089087919,0.006033799266914608,0.005451364203789222,0.005455645220731942,0.0036694140029198685,0.004407334260996931,0.004406166095115349,0.004801516145052975,0.0044355059564100685,0.0044364795937161805,0.00483301153162885,0.005935852789001661,0.0059347969527030475,0.006274642164141975,0.003656181696348737,0.0036546994110220332,0.004006288760103782,0.003674259888496456,0.00367747575115307,0.004029148037381969,0.004905335593545113,0.004905106288477512,0.005224843397361401
2018-10-25,0.0035901338558672613,0.0035903637740970495,0.003544625739671181,0.002860861926452074,0.002859021345892554,0.0028462385082517194,0.003217611724719127,0.003219804144811933,0.005580245627682334,0.0028571819149134647,0.002855671213548794,0.002845740022406229,0.0022704582131138906,0.002270719061887805,0.0022816954360911357,0.005008203558521052,0.005011483943065276,0.004924232473156209,0.0023732418051833903,0.0023735421286306124,0.0023790087531185833,0.0018837014571682076,0.0018828638019874333,0.001903230112640264,0.004144034750197312,0.004145419917507276,0.004095343983670174
2018-10-26,0.0012612112205034887,0.0012589422687341312,0.0005247038947151506,0.003173363330664536,0.003171945521538655,0.0023430254591245703,0.005666720169640538,0.005663028086142052,0.014129462128977588,0.0010041233602096078,0.0010019396581406603,0.0004191229424657106,0.0025199179854449305,0.002517127461376889,0.001878010773652683,0.008499997296806727,0.00849718516629161,0.007659098791279906,0.0008371681490402239,0.0008400259974354896,0.00035700159355323,0.0020968593818098125,0.002089129898874109,0.001564421495221957,0.007041079003234696,0.007041998137075067,0.006366251210198515
2018-10-29,0.0013492627273030688,0.001349211336781675,0.00129006260185216,-0.001668986248754667,-0.0016680097589802934,-0.0015944148030301308,-0.018443165188018362,-0.018442912905464293,-0.01682803884347206,0.0010748416095751612,0.0010741782725594007,0.0010363902039307593,-0.001327370714312437,-0.0013258899263779433,-0.0012804400589996323,-0.013673125960056431,-0.013671916533603223,-0.013190939799669121,0.0008935311158173587,0.0008938060778926893,0.0008672551337041146,-0.0011027825695735238,-0.0011027600046306096,-0.0010680235333867527,-0.011340100857520352,-0.011334363459505226,-0.01100322231735551
2018-10-30,0.005263435135814065,0.005267305516942544,0.006282242748378852,0.008733072307662182,0.008726894973129395,0.009603385329476799,0.01799591638702336,0.01799907013694657,0.009641133591943074,0.004194658091021486,0.004194939920199037,0.005052546110341449,0.006940258049131787,0.00694075338106237,0.007708465951908439,0.013223811096489735,0.013221085019219592,0.01375435217508092,0.003482998549752425,0.0034792976719677515,0.004217126328245335,0.005755884466083883,0.005763724287472405,0.006434441973100169,0.010940250108632199,0.010934657156090433,0.011467597399998919
2018-10-31,0.0006647267406914015,0.0006654383301329947,0.0008616919977508797,0.004042985004558464,0.004040427109283984,0.004086808278743748,0.011135932344148447,0.011132322638280456,0.009282427645960212,0.0005303454605904978,0.0005305398571116005,0.0006940633245515748,0.003218921965888244,0.003217549541601139,0.003286350007046357,0.008465744097267969,0.00846799683618138,0.008341555290102942,0.00044041883643819446,0.0004396875266539091,0.0005792708911358524,0.002675140082609495,0.0026759690278825854,0.002745452367125978,0.007022044451279408,0.007019074921421176,0.006962172515716958
2018-11-01,-0.002928639069128547,-0.002928755534226224,-0.00235086099887849,-0.005497143454128439,-0.005491785366708357,-0.00550866781526671,-0.0022913273688814906,-0.0022849090404868377,-0.0034862690162364984,-0.002326185232891409,-0.002325431662916988,-0.0018810598899331454,-0.006595026273730431,-0.006588625633755396,-0.006611509681026528,-0.004300218324006955,-0.004305587595298643,-0.004277735266355331,-0.0019300914689337478,-0.0019326052723753762,-0.0015711321531182154,-0.005832858589051693,-0.003998093427254434,-0.0035822806841501187,-0.0037980368769268136,-0.0038016659872323055,-0.0037756866956115687
2018-11-02,0.015703128166391522,0.01571094139440432,0.01567538600522944,0.0198240838066559,0.019830892515523946,0.01997724029982373,0.021071475385637584,0.021077460399226977,0.021060091342921305,0.012487657980343236,0.012487230026522855,0.012580140570714438,0.028550347169831403,0.02854263216259878,0.02870629709907746,0.01875456313438839,0.0187485894614845,0.01870341899657668,0.010360079090599772,0.01036138994663971,0.010499287351012576,0.028800778411367967,0.0264198811291827,0.026072748865047624,0.020580959981454372,0.020574138359540806,0.020554713344730136
2018-11-05,-0.0024082928006038395,-0.002402384070134822,-0.001958878647663198,-0.00012655373431413874,-0.00011264274218136805,7.059186157398756e-05,-0.0002495459121040211,-0.00023214833876561425,-0.0002311886059028767,-0.0019144849122740837,-0.0019133769518638877,-0.0015717582459529034,0.0032450702064374948,0.0032495806279957407,0.0033862180933748043,-0.00019617075599664968,-0.00020556546541072862,-0.00012866023562607687,-0.0015956581550276017,-0.0015974875638302688,-0.0013216156903317344,0.0005487051788453101,0.0039439950142547975,0.004043252206716419,6.682627709686528e-05,6.12950483454e-05,0.00011621919657334168
2018-11-06,0.0027883717736025826,0.0027922125373895934,0.001994179546703334,0.0016802130939983506,0.0016808151970335583,0.0016777036620339025,0.001462924594207049,0.0014639437095071983,0.0014770720212287092,0.002212189885159921,0.0022126813483760444,0.0015892633214082963,-0.002432434640972425,-0.002426587595541152,-0.002463370036570267,0.0021432680107806856,0.002139520943344797,0.0022065620212297077,0.0018302881707137342,0.001833872981350959,0.0013200226329790343,-0.0028011784250957517,-0.004393101031135438,-0.004711942028403859,0.0037766757500763415,0.003775625261150717,0.003829352089664395
2018-11-07,-0.01608408791011129,-0.016091200197960398,-0.016697075616926793,-0.004331402783529281,-0.004324528562474339,-0.004271220811074006,-0.003811917636357798,-0.0038051984420278684,-0.0038002574649331766,-0.012840745710500978,-0.012840139011646712,-0.013452637144522717,-0.0030010834602591796,-0.002998512867512071,-0.0029556414283616883,-0.006505230365724479,-0.006508314798592263,-0.006495523257286195,-0.010681028759365052,-0.010679696237652414,-0.011255502546504204,-0.0034252020984242293,-0.007182538468467836,-0.007861199263608953,-0.0053992279178417535,-0.005400687760453993,-0.005385173556597844
2018-11-08,-0.0024189016361422233,-0.0024247184778869446,-0.001750118101598308,0.001500617069237098,0.0015050857550165109,0.0016723005737497854,0.003867486827449973,0.0038715096075636612,0.0038712861890337624,-0.0019257058975556962,-0.0019248893096687203,-0.0013996361930420642,0.002143826477637001,0.0021456931434293836,0.0022501775187502293,0.0034371718400503237,0.0034335995332648306,0.0034505487486460318,-0.0015943527975257332,-0.001597279506731497,-0.0011643010919917263,0.0001664838976767058,0.003810460450302866,0.004072931695747517,0.00196827569386393,0.001966059593037306,0.0019696768362522654
2018-11-09,-0.00807232692453963,-0.008068709050873979,-0.007817720197759614,-0.0029054651868731796,-0.0028904303361575456,-0.0026353516480721595,-0.0014949644436049736,-0.0014773444376463551,-0.0014764930424052691,-0.006416886551125378,-0.00641480276829276,-0.006273174590484487,-0.003232022576164173,-0.0032228788802581843,-0.0030732480930528716,-0.00465838165809862,-0.004667991414407213,-0.004625547764450899,-0.00533034408051225,-0.005331708871888385,-0.005245740376508379,-0.004249778692663964,-0.0030782142827199266,-0.003071049504665413,-0.005642426101287179,-0.0056480073173195144,-0.005622695621956386
2018-11-12,0.017601714938108026,0.017616115380107322,0.018069189582662126,0.008064258411976999,0.008067098371995485,0.008039806875900002,0.008936202970799112,0.008935764106788424,0.008948273016963437,0.013982323420538512,0.01398142282937731,0.014483794328409072,0.01686871891243391,0.016860577450240388,0.016911707265120812,0.008516561458354888,0.008512736112940233,0.008564158426344726,0.011585598503196737,0.011585073428106218,0.012071290762044384,0.016681395899524,0.01857275561612548,0.018851236860386367,0.008862806162000636,0.00886094708042684,0.008896147433421486
2018-11-13,0.014566056005347106,0.014574575319078242,0.015362127229449074,0.025125603758268555,0.025152587700883577,0.025415751046131696,0.024307528886919894,0.024338060136246176,0.024348362893680697,0.011615206152703061,0.01161426061363513,0.012363731610138373,0.0216113501022126,0.02163005067017032,0.021760174536626486,0.019638935755265097,0.019613515240250123,0.019761267965598517,0.009651786320702183,0.009649570978929711,0.010334428739535495,0.019289342950560062,0.02324875193373721,0.023479869609706272,0.01741137656617542,0.017395642779707732,0.017484747010136692
2018-11-14,0.00022342260725838337,0.0002178616251893306,-0.00034572618645811737,-0.0068406660230643235,-0.0068554341533125784,-0.007123824095430775,-0.0076454572504988105,-0.0076632519445731795,-0.007641335417404083,0.0001725530242528972,0.0001713900784119371,-0.0002845265901394445,-0.0072286337388400845,-0.007234854643487831,-0.007400973891010465,-0.012656090981561063,-0.012649590819835299,-0.012695523953794252,0.0001466446859261783,0.00014881927036025644,-0.00023222477294393418,-0.007480184911942245,-0.008016352429251139,-0.008125534579821792,-0.010764295053596551,-0.010757968746800461,-0.010780374860644648
2018-11-15,0.009087647749370875,0.009094273082830506,0.009229157131524834,0.00593457089075744,0.00593601241215147,0.0059726657117831206,0.006738204427920724,0.006738485223406032,0.006736720744939362,0.007261621873133617,0.007261553366522344,0.007441482530663901,0.006093631011495404,0.00609377692204216,0.0061175818405698745,0.006458491484808482,0.006456925233766508,0.00645514391312374,0.006041234492779379,0.006041379774833544,0.006227166528615102,0.007673605086961466,0.0070398680313805695,0.007189816873491406,0.007344531952470534,0.007342928795592396,0.0073463263892514785
2018-11-16,0.009494606050660881,0.009508016315523449,0.01005120154438921,-0.0038563656139727343,-0.0038566746487087578,-0.003909412231572595,-0.004149150595961548,-0.0041500035961454795,-0.004142770033788601,0.007613300764247155,0.007613271547525224,0.008128649295296553,-0.00030856660952693904,-0.00031221411489734674,-0.0003171802145004454,-0.0018977330103898682,-0.001896766004359618,-0.0018536920992341388,0.006341354684342715,0.00633990342664692,0.006808007401812199,-0.00032810057581622587,0.003124925863434047,0.003681695407380836,0.00016782587855890263,0.00016922387611462142,0.0002086490482759995
2018-11-19,0.00581501783165006,0.005814365216992412,0.005108431322832008,0.012298532473410173,0.012301314194633095,0.01220027706247806,0.007881202840871016,0.007888510248224678,0.00788873930877032,0.004660187128343818,0.004658378976039268,0.004128604274753478,0.007832316970067588,0.007838826636839658,0.00774510385096705,0.008971353974482676,0.008964942673863163,0.009018311193538686,0.003890231558997259,0.003893388183055624,0.0034702450427475107,0.008647108724197938,0.005030147099656768,0.004576446124236355,0.007003157146702188,0.006999119143074051,0.007024656485312697
2018-11-20,-0.023733676610896093,-0.023745041155898927,-0.02480348143090949,-0.03643161018330088,-0.03645808145435736,-0.036713108357012914,-0.03775415263093784,-0.037778912011189436,-0.03777486900091642,-0.019073545737139375,-0.019071331433893057,-0.02011331050815013,-0.038787856164110845,-0.03879747543795686,-0.038973275403790586,-0.032920973243721896,-0.03289911258717482,-0.03297400187683275,-0.015934409279682704,-0.015931546653018214,-0.016902008489819043,-0.03475604057774517,-0.04012087671155562,-0.040306537144281784,-0.03099426852007492,-0.030978093935900897,-0.03101913452248517
2018-11-21,0.009133548030727523,0.009123272651516245,0.009156176348512846,0.03436155411113173,0.03438509050389116,0.03489706730830111,0.03321560571448545,0.03325030237416926,0.03322911648653282,0.007271042312203768,0.007271842070137424,0.007365717836537167,0.02865858089169593,0.028677477148601138,0.028937540153794794,0.023494375646216703,0.02346574279167224,0.023475437300967128,0.006051903295767325,0.00605239547919556,0.006170349043257195,0.022868459814017417,0.02575358161907393,0.02524696314209174,0.021006080785503034,0.020985675090568146,0.020984170873133312
2018-11-22,-0.011228863385133403,-0.011219775057208503,-0.010495133265819745,-0.018365831399673405,-0.018360554635748816,-0.018428906111649712,-0.016239489964403275,-0.01623986794776866,-0.016222328658826224,-0.008959073414520513,-0.008958743292793003,-0.008453149648574021,-0.016023049716559212,-0.016022474637501394,-0.016044220391044584,-0.014540734496062857,-0.014536296326309595,-0.01447676665540154,-0.007464704557860191,-0.007468387328865234,-0.007089318838656156,-0.01297544655328764,-0.012769286756301956,-0.01224179389626423,-0.012063717295718535,-0.012059136401267767,-0.012007111691923367
2018-11-23,-0.03767309338585623,-0.03768423799716103,-0.03817590932970483,-0.032869571193456903,-0.03287376001717879,-0.03291781744605671,-0.03127408038399626,-0.03128007341584227,-0.03128330791613332,-0.030085443122607747,-0.030083130523086088,-0.03076973788618964,-0.034530792463186244,-0.03453096668179578,-0.03456942822715181,-0.02765823994460448,-0.027643809580353063,-0.02768518367190287,-0.025036571360178783,-0.02503709686147193,-0.025760943459641306,-0.03455853460973057,-0.03676096214668789,-0.03711219438307001,-0.027771755811302312,-0.027761802122905466,-0.0277900936007619
2018-11-26,-0.008540888923645462,-0.008536367207558127,-0.00895250517096624,-0.00890214666330591,-0.008895225552247754,-0.008945194300159942,-0.009506025658603368,-0.009499387985045793,-0.009473626471827812,-0.006761410309095384,-0.006761055037679209,-0.007160737843868836,-0.008489815044810167,-0.008484740849988626,-0.008513733394393208,-0.009392331795942122,-0.009397055872340077,-0.009278085896499144,-0.005601585958886601,-0.005600423156632672,-0.0059699645488761055,-0.008356782613297198,-0.009948408762948557,-0.01018720049923072,-0.005265507398838243,-0.005265700014347896,-0.005164227695624413
2018-11-27,-0.0028173902944980123,-0.0028164702140591746,-0.00234095508041543,-0.016809784880609135,-0.016819590257321604,-0.01691305173975788,-0.013591774942043222,-0.013607557474748844,-0.013582897218787915,-0.0022246867042864382,-0.0022238004425887414,-0.0018637089306234866,-0.012390869802590632,-0.01239956776490092,-0.012425283086638927,-0.010372437866002948,-0.010363654747918338,-0.010315720513132676,-0.0018397607412646844,-0.0018418039662631003,-0.001552133426461988,-0.009468434043765739,-0.009256090000181905,-0.008734617253604138,-0.008779567248169085,-0.008771257818004807,-0.00873359756149994
2018-11-28,0.005968894836018368,0.005974707615040931,0.0061654191124742574,0.0024810637450041195,0.0024834313683210762,0.002553457290221939,0.0037001574331603226,0.0037016797810025537,0.003703694448266237,0.004718331440902501,0.0047187994788377985,0.004919080025357125,0.0034044803988266814,0.003404791211571334,0.0034534855213341764,0.004924796212873561,0.004922691018403258,0.004954038487752888,0.0038959964561497973,0.0038957635330110207,0.004085017713741701,0.004762272184697602,0.0044935661455456355,0.004665736637610163,0.004526180798710033,0.004524940841384328,0.004543449093855623
2018-11-29,-0.019272548898574327,-0.019285210038454403,-0.01967881247163783,-0.023803307585247957,-0.023816870967820036,-0.024007969218152514,-0.022832139714159427,-0.02284888688863229,-0.02282307729626243,-0.015259774345599775,-0.015259002496669338,-0.015726666144666446,-0.02221770292870373,-0.022224566391107592,-0.022331295684744568,-0.019711163110029184,-0.019699853817122137,-0.019662378124550628,-0.01262026468501476,-0.012620112151145557,-0.01308389363635043,-0.01879542786343713,-0.02316327561855991,-0.023296903570725336,-0.01738516198470763,-0.01737464275835554,-0.017339774269962582
2018-11-30,0.0032251432013945536,0.0032219491076967977,0.0033133353477581284,0.004029267851414442,0.004028346128540861,0.004052832035258858,0.0037777895043036303,0.003777998031790464,0.0037788420447875115,0.0025373332432905293,0.0025371862764382858,0.0026349770353200075,0.006652095291338256,0.006649009097227099,0.006682872254884398,0.0053477877497325466,0.005345891671011849,0.0053729047023545196,0.002095119529586187,0.002094938112537914,0.0021901796483161373,0.005924703352069516,0.006444308076979155,0.006411912474880044,0.005098874485350402,0.00509780789966241,0.005114303424781141
2018-12-03,0.024445604588725578,0.024451550541118694,0.02487460672426045,0.026615328070688227,0.02661953314473786,0.02663666922007235,0.028917166484493162,0.02892437249123736,0.028928560874209586,0.019298753470608387,0.019296829291785222,0.019825909743310888,0.029403132142388655,0.036034658975656386,0.036118382012641614,0.028541141509239365,0.028528309947726704,0.028605057892508556,0.015937861637501438,0.0159373516589294,0.016473995901679528,0.03505003887239733,0.03752689342369475,0.037866469289115745,0.027195445296800402,0.027186412892164835,0.02722954812186873
2018-12-04,0.009701140088953508,0.009707316662713517,0.009380144276706526,0.008534911144248314,0.008532454107923915,0.008496787063339228,0.006493935015586594,0.0064939917588120455,0.006457589431693389,0.007628556881597914,0.007624571645187261,0.0074411253886155215,0.005312409173314547,0.0027375719846225444,0.0026776105221670843,0.004009249398216008,0.004013889871356646,0.003850911499140741,0.006295378859240364,0.006299531504217359,0.006179976786294228,0.0011430298466046374,0.0011654604746587083,0.0010521118810384866,0.004194702692554175,0.004193484414801274,0.0040875726165579
2018-12-05,-0.0104431609725677,-0.010444994004017105,-0.010542331585856046,-0.007422126062891721,-0.007419114355770806,-0.007343829549622316,-0.008326839491727411,-0.00833217040468992,-0.008321928865976602,-0.00827419210230218,-0.008271734380115303,-0.00843161349226662,-0.007706023857124933,-0.0072173737016959505,-0.007172016959846039,-0.008386638778412614,-0.008382803758780866,-0.008376162790060815,-0.006856628331489034,-0.0068576885064178805,-0.007031252397529997,-0.0075088649675497665,-0.007531696730962545,-0.007452657827693554,-0.006901707141118929,-0.006898162017221154,-0.00688676232226082
2018-12-06,-0.020252972301032623,-0.020255037077971716,-0.02094781527234324,-0.014074491549538104,-0.01407115785792179,-0.013979722346548984,-0.018315725715691067,-0.018325763172666987,-0.01832871257645663,-0.016038481543136807,-0.01603508144159882,-0.016749106896102095,-0.014684188307502954,-0.015932257940610928,-0.01589072928545432,-0.018026877766098015,-0.018014968203470372,-0.01808982752513466,-0.013282137694141105,-0.013281329818485288,-0.013957051060160652,-0.016136607559604,-0.016167594872985025,-0.016078623712013962,-0.01799777355329224,-0.0179900336881037,-0.01803991040466779
2018-12-07,0.011200935867284656,0.011203875410433328,0.01117622927190176,0.01129227224042495,0.011289886824418671,0.011001875004644113,0.0006318053601408469,0.0006230438538736838,0.0006231334095536667,0.008843573637572488,0.008838923194790516,0.00890333245376218,0.00858456300542465,0.009836939546969292,0.009657197311452315,0.0002810859033404167,0.00028656828280571034,0.00024385286551575902,0.007308789113615433,0.0073099159214298215,0.007405378778213123,0.00790303246369728,0.007892781813161998,0.007786296942725146,0.00392530037552441,0.003927977123078241,0.00391755740947386
