execution_date,symbol,shares,market_value_at_open
2020-07-01,SZ002270,126400,633656.6421508789
2020-07-01,SZ002394,75900,633120.0161933899
2020-07-01,SZ002440,78400,633150.4165649414
2020-07-01,SZ002583,83200,633420.9533691406
2020-07-01,SZ002884,64100,632895.1929092407
2020-08-03,SH600051,66000,744627.8972625732
2020-08-03,SH600064,110400,744850.7675170898
2020-08-03,SH600352,51700,744254.60729599
2020-08-03,SH600382,163200,744877.2720336914
2020-08-03,SH600566,31000,744574.0718841553
2020-08-03,SH600750,64100,744891.2027359009
2020-08-03,SH601000,394400,744945.5038070679
2020-08-03,SH603357,93800,744848.533821106
2020-08-03,SH603586,42400,744312.0376586914
2020-08-03,SZ000581,38400,743206.0546875
2020-08-03,SZ000922,111300,744513.8425827026
2020-08-03,SZ002234,32500,744862.9331588745
2020-08-03,SZ002270,131900,744888.3992195129
2020-08-03,SZ002394,76100,744731.0210227966
2020-08-03,SZ002440,86300,744713.7851715088
2020-08-03,SZ002543,99700,729397.9247570038
2020-08-03,SZ002583,79600,744231.3354492188
2020-08-03,SZ002746,80000,744546.4324951172
2020-08-03,SZ002884,69900,744761.2163543701
2020-08-03,SZ300193,102000,744472.978591919
2020-09-01,SH600051,71800,766100.1852035522
2020-09-01,SH600261,209700,766882.7628850937
2020-09-01,SH600273,78900,726995.716381073
2020-09-01,SH600449,51000,765789.8225784302
2020-09-01,SH600668,49000,766337.0723724365
2020-09-01,SH600846,84100,766082.156085968
2020-09-01,SH601000,380900,766851.7809867859
2020-09-01,SH601006,134500,766369.9626922607
2020-09-01,SH601677,100200,766273.1014251709
2020-09-01,SH601717,96600,766262.5379562378
2020-09-01,SZ000581,35600,765850.7987976074
2020-09-01,SZ002234,33600,764816.4367675781
2020-09-01,SZ002394,75400,766780.5421829224
2020-09-01,SZ002432,69000,766434.9431991577
2020-09-01,SZ002582,51000,766071.9680786133
2020-09-01,SZ002746,83400,766620.8656311035
2020-09-01,SZ002869,15100,764500.6317138672
2020-09-01,SZ002884,56600,766503.5308837891
2020-09-01,SZ002933,19500,766663.8221740723
2020-09-01,SZ300552,15900,762862.219619751
2020-10-09,SH600051,74400,719586.5776062012
2020-10-09,SH600261,215400,719923.241186142
2020-10-09,SH600449,54700,719303.1533241272
2020-10-09,SH600668,50100,719880.0893783569
2020-10-09,SH600750,70800,719755.5267333984
2020-10-09,SH601000,370400,720030.7116508484
2020-10-09,SH601006,130700,719702.8226852417
2020-10-09,SH601567,116700,719542.5272941589
2020-10-09,SH601677,91900,719426.6858100891
2020-10-09,SH601717,82800,719393.0671691895
2020-10-09,SH603758,103100,708052.997636795
2020-10-09,SZ000922,115000,719657.8693389893
2020-10-09,SZ002234,39800,719254.6127319336
2020-10-09,SZ002270,135300,719846.4747905731
2020-10-09,SZ002394,77100,719685.8565330505
2020-10-09,SZ002432,73500,719365.7169342041
2020-10-09,SZ002582,52600,719767.7661895752
2020-10-09,SZ002746,90900,719871.355676651
2020-10-09,SZ002869,16400,716558.5189819336
2020-10-09,SZ300552,16400,719117.3278808594
2020-11-02,SH600023,209700,707389.9751901627
2020-11-02,SH600051,80300,707022.2263336182
2020-11-02,SH600261,211600,707249.4340896606
2020-11-02,SH600449,55000,707159.6193313599
2020-11-02,SH600720,53200,706906.5879821777
2020-11-02,SH600750,70900,706650.4286766052
2020-11-02,SH601000,382200,707510.8194351196
2020-11-02,SH601006,128600,707081.573677063
2020-11-02,SH603277,72100,706938.2529258728
2020-11-02,SH603556,53600,707454.4067382812
2020-11-02,SH603758,102800,707004.211807251
2020-11-02,SZ000027,140500,707532.5770378113
2020-11-02,SZ000581,31900,706105.8380126953
2020-11-02,SZ000922,90300,707442.9343700409
2020-11-02,SZ002124,70900,706762.4675750732
2020-11-02,SZ002394,72100,707128.9929389954
2020-11-02,SZ002406,96300,685681.5660953522
2020-11-02,SZ002432,75100,707393.733215332
2020-11-02,SZ002582,60200,706721.6344833374
2020-11-02,SZ300552,18700,704282.4440002441
2020-12-01,SH600051,81500,736021.1482048035
2020-12-01,SH600261,211800,736723.6033916473
2020-12-01,SH600449,55700,735982.9209327698
2020-12-01,SH600668,52400,736286.9232177734
2020-12-01,SH600720,53100,736699.7569084167
2020-12-01,SH600750,75900,736767.6529884338
2020-12-01,SH601000,363100,736715.2856349945
2020-12-01,SH601006,126200,736456.7993164062
2020-12-01,SH601677,79800,736061.8040084839
2020-12-01,SH603556,53700,736344.2270278931
2020-12-01,SZ000581,33000,734971.6358184814
2020-12-01,SZ000922,100800,736538.4544372559
2020-12-01,SZ002100,60600,736118.7950134277
2020-12-01,SZ002124,71100,736277.8286933899
2020-12-01,SZ002236,36700,735518.8533782959
2020-12-01,SZ002394,71800,736727.3147583008
2020-12-01,SZ002406,107000,736342.1592712402
2020-12-01,SZ002432,85200,736528.0380249023
2020-12-01,SZ002540,149400,726425.6132125854
2020-12-01,SZ300552,18800,735310.3240966797
2021-01-04,SH600023,206000,701989.7980690002
2021-01-04,SH600051,83600,702306.2213897705
2021-01-04,SH600261,223700,702059.1907262802
2021-01-04,SH600273,88200,701977.8376579285
2021-01-04,SH600449,59600,701684.7682952881
2021-01-04,SH600720,56600,701260.740852356
2021-01-04,SH601000,365700,702146.382021904
2021-01-04,SH601006,126700,702037.1340751648
2021-01-04,SH601088,46600,701885.3908538818
2021-01-04,SH601677,71700,701941.3561820984
2021-01-04,SH603556,55700,702277.3283958435
2021-01-04,SZ000581,35000,702177.0191192627
2021-01-04,SZ000922,89200,702298.9196777344
2021-01-04,SZ002100,70100,702023.3791351318
2021-01-04,SZ002124,69500,702259.6883773804
2021-01-04,SZ002236,36600,701516.4516448975
2021-01-04,SZ002381,94300,702153.8973331451
2021-01-04,SZ002394,73200,702252.2380828857
2021-01-04,SZ002406,110300,690167.3457622528
2021-01-04,SZ002432,82600,701727.5588989258
2021-02-01,SH600051,91000,676915.9035682678
2021-02-01,SH600261,226700,676750.7691860199
2021-02-01,SH600273,95800,676249.4149208069
2021-02-01,SH600449,60300,676253.8704872131
2021-02-01,SH600668,56600,676848.2339859009
2021-02-01,SH600720,58600,676094.0015792847
2021-02-01,SH601000,380000,676875.6341934204
2021-02-01,SH601006,123400,676570.10679245
2021-02-01,SH601677,73100,676935.5055809021
2021-02-01,SH603556,57800,676880.9976577759
2021-02-01,SZ000531,106800,676493.7721252441
2021-02-01,SZ000883,203000,676664.5693778992
2021-02-01,SZ002100,68500,676485.8417510986
2021-02-01,SZ002124,70500,675995.5043792725
2021-02-01,SZ002322,72300,663312.2466087341
2021-02-01,SZ002381,85600,676413.2774353027
2021-02-01,SZ002394,76100,676448.5408782959
2021-02-01,SZ002406,118900,676428.0684947968
2021-02-01,SZ002432,87800,676375.6133079529
2021-02-01,SZ300771,43000,676416.4304733276
2021-03-01,SH600051,94300,728233.1745147705
2021-03-01,SH600261,231400,728138.1377696991
2021-03-01,SH600273,94300,727593.4918403625
2021-03-01,SH600449,57600,727236.03515625
2021-03-01,SH600668,57200,727380.2703857422
2021-03-01,SH600720,53900,727549.1472244263
2021-03-01,SH601000,393500,728287.5161767006
2021-03-01,SH601006,129400,728135.694026947
2021-03-01,SH601677,65500,727319.064617157
2021-03-01,SH603556,60700,727473.9072799683
2021-03-01,SZ000531,111400,721362.5845909119
2021-03-01,SZ000581,36300,727986.1948013306
2021-03-01,SZ000690,120800,728072.6535797119
2021-03-01,SZ002100,62800,727914.9547576904
2021-03-01,SZ002381,85700,727645.7778930664
2021-03-01,SZ002394,75800,728051.230430603
2021-03-01,SZ002406,123100,728102.3913860321
2021-03-01,SZ002432,98900,728184.2803001404
2021-03-01,SZ002540,165300,728199.1084098816
2021-03-01,SZ300552,21500,725580.2192687988
2021-04-01,SH600023,212200,781173.8171577454
2021-04-01,SH600261,233100,781071.2108373642
2021-04-01,SH600273,90400,780813.9472961426
2021-04-01,SH600449,57900,780902.6278495789
2021-04-01,SH600603,175000,781277.3108482361
2021-04-01,SH600668,58700,780970.2094078064
2021-04-01,SH600720,57900,780484.4086647034
2021-04-01,SH601000,354100,781302.5890827179
2021-04-01,SH601006,129300,781363.9361858368
2021-04-01,SH601677,58000,780462.17918396
2021-04-01,SH603556,61700,780352.9883384705
2021-04-01,SZ000581,37700,770668.9155578613
2021-04-01,SZ000690,114600,781026.056098938
2021-04-01,SZ002100,78000,781160.1333618164
2021-04-01,SZ002128,87200,781189.2585754395
2021-04-01,SZ002394,79500,781161.7097854614
2021-04-01,SZ002406,130300,780824.7158527374
2021-04-01,SZ002432,102500,781072.3733901978
2021-04-01,SZ300259,196600,781251.6001224518
2021-04-01,SZ300552,20000,779769.287109375
2021-05-06,SH600033,295200,725245.3142166138
2021-05-06,SH600035,268400,725228.1003952026
2021-05-06,SH600075,103600,724939.0674591064
2021-05-06,SH600089,61700,725096.0962295532
2021-05-06,SH600512,243200,725231.298828125
2021-05-06,SH600618,89800,725277.2308349609
2021-05-06,SH600694,40100,724545.3411102295
2021-05-06,SH600750,76000,725236.4883422852
2021-05-06,SH601000,350900,725302.0704269409
2021-05-06,SH601126,106000,658806.342124939
2021-05-06,SH601678,124100,724926.6345024109
2021-05-06,SH603685,64800,725306.6986083984
2021-05-06,SH603900,102600,725120.619392395
2021-05-06,SZ000848,113900,725347.2474098206
2021-05-06,SZ002022,44200,724316.4054870605
2021-05-06,SZ002154,212200,725235.2427959442
2021-05-06,SZ002382,32300,724995.3607559204
2021-05-06,SZ002406,121600,725047.2595214844
2021-05-06,SZ002664,54100,724466.7096138
2021-05-06,SZ002763,90300,724910.8211517334
2021-06-01,SH600033,297900,761831.9133281708
2021-06-01,SH600035,280100,762049.5120286942
2021-06-01,SH600075,108600,761991.4853096008
2021-06-01,SH600089,66900,761174.436378479
2021-06-01,SH600483,79100,761498.6305236816
2021-06-01,SH600512,248200,762068.7233924866
2021-06-01,SH600566,42400,760636.4517211914
2021-06-01,SH600694,41200,760710.1493835449
2021-06-01,SH601000,375300,762004.3023347855
2021-06-01,SH601126,122000,741460.8011245728
2021-06-01,SH601515,156200,761954.4404029846
2021-06-01,SH601678,119200,761982.9216003418
2021-06-01,SH603685,64700,761247.5993156433
2021-06-01,SZ002382,37700,762035.108757019
2021-06-01,SZ002406,129800,761563.0418777466
2021-06-01,SZ002567,113000,761534.5702171326
2021-06-01,SZ002664,57000,761002.0437240601
